annex,country,regulated area,regulated gear,specon,vessel length,year,measure calculation
IIA,DNK,3B2,BT1,NONE,O15M,2015,2
IIA,DEU,3B2,BT1,NONE,O15M,2015,1
IIA,BEL,3B2,BT1,NONE,O15M,2015,12
IIA,ENG,3B2,BT1,CPART13B,O15M,2015,2
IIA,NLD,3B2,BEAM,NONE,U10M,2015,1
IIA,ENG,3B2,BEAM,NONE,U10M,2015,6
IIA,NLD,3B2,BEAM,NONE,O15M,2015,174
IIA,ENG,3B2,BEAM,NONE,O15M,2015,2
IIA,DNK,3B2,BEAM,NONE,O15M,2015,29
IIA,DEU,3B2,BEAM,NONE,O15M,2015,161
IIA,BEL,3B2,BEAM,NONE,O15M,2015,21
IIA,NLD,3B2,BEAM,NONE,O10T15M,2015,4
