country,Measure Names,reg_area_cod,reg_gear_cod,species,specon,vessel length,year,Measure Values
FRA,discards,7E,3B,HAD,NONE,O10T15M,2003,
ENG,discards,7E,3B,HAD,NONE,O10T15M,2003,
IRL,discards,7E,3A,HAD,NONE,O15M,2003,0.176
GBJ,discards,7E,3A,HAD,NONE,O15M,2003,0.141
ENG,discards,7E,3A,HAD,NONE,O15M,2003,3.427
BEL,discards,7E,3A,HAD,NONE,O15M,2003,0.103
ENG,discards,7E,3A,HAD,NONE,O10T15M,2003,0.051
FRA,discards,7E,TRAMMEL,GUX,NONE,O15M,2003,
FRA,discards,7E,TRAMMEL,GUX,NONE,O10T15M,2003,
FRA,discards,7E,PEL_TRAWL,GUX,NONE,O15M,2003,
FRA,discards,7E,PEL_TRAWL,GUX,NONE,O10T15M,2003,
FRA,discards,7E,PEL_SEINE,GUX,NONE,O15M,2003,
FRA,discards,7E,PEL_SEINE,GUX,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,GUX,NONE,U10M,2003,
FRA,discards,7E,OTTER,GUX,NONE,O15M,2003,
FRA,discards,7E,OTTER,GUX,NONE,O10T15M,2003,
FRA,discards,7E,NONE,GUX,NONE,U10M,2003,
FRA,discards,7E,NONE,GUX,NONE,O10T15M,2003,
FRA,discards,7E,LONGLINE,GUX,NONE,U10M,2003,
FRA,discards,7E,LONGLINE,GUX,NONE,O15M,2003,
FRA,discards,7E,LONGLINE,GUX,NONE,O10T15M,2003,
FRA,discards,7E,GILL,GUX,NONE,O15M,2003,
FRA,discards,7E,DREDGE,GUX,NONE,U10M,2003,
FRA,discards,7E,DREDGE,GUX,NONE,O15M,2003,
FRA,discards,7E,DREDGE,GUX,NONE,O10T15M,2003,
FRA,discards,7E,3B,GUX,NONE,U10M,2003,
FRA,discards,7E,3B,GUX,NONE,O15M,2003,
FRA,discards,7E,3B,GUX,NONE,O10T15M,2003,
FRA,discards,7E,3A,GUX,NONE,O15M,2003,
ENG,discards,7E,3A,GUX,NONE,O15M,2003,1.707
FRA,discards,7E,3A,GUX,NONE,O10T15M,2003,
ENG,discards,7E,OTTER,GUU,NONE,O15M,2003,2.08
ENG,discards,7E,OTTER,GUU,NONE,O10T15M,2003,4.468
ENG,discards,7E,3A,GUU,NONE,O15M,2003,88.6
FRA,discards,7E,TRAMMEL,GUR,NONE,U10M,2003,
FRA,discards,7E,TRAMMEL,GUR,NONE,O15M,2003,
FRA,discards,7E,TRAMMEL,GUR,NONE,O10T15M,2003,
FRA,discards,7E,POTS,GUR,NONE,O10T15M,2003,
FRA,discards,7E,PEL_TRAWL,GUR,NONE,O15M,2003,
FRA,discards,7E,PEL_TRAWL,GUR,NONE,O10T15M,2003,
FRA,discards,7E,PEL_SEINE,GUR,NONE,O15M,2003,
FRA,discards,7E,OTTER,GUR,NONE,U10M,2003,
FRA,discards,7E,OTTER,GUR,NONE,O15M,2003,
ENG,discards,7E,OTTER,GUR,NONE,O15M,2003,16.615
FRA,discards,7E,OTTER,GUR,NONE,O10T15M,2003,
ENG,discards,7E,OTTER,GUR,NONE,O10T15M,2003,157.892
FRA,discards,7E,NONE,GUR,NONE,U10M,2003,
FRA,discards,7E,NONE,GUR,NONE,O10T15M,2003,
FRA,discards,7E,LONGLINE,GUR,NONE,U10M,2003,
FRA,discards,7E,LONGLINE,GUR,NONE,O15M,2003,
FRA,discards,7E,LONGLINE,GUR,NONE,O10T15M,2003,
FRA,discards,7E,GILL,GUR,NONE,U10M,2003,
FRA,discards,7E,GILL,GUR,NONE,O15M,2003,
FRA,discards,7E,GILL,GUR,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,GUR,NONE,U10M,2003,
FRA,discards,7E,DREDGE,GUR,NONE,O15M,2003,
FRA,discards,7E,DREDGE,GUR,NONE,O10T15M,2003,
FRA,discards,7E,3B,GUR,NONE,U10M,2003,
FRA,discards,7E,3B,GUR,NONE,O15M,2003,
ENG,discards,7E,3B,GUR,NONE,O15M,2003,0.018
FRA,discards,7E,3B,GUR,NONE,O10T15M,2003,
FRA,discards,7E,3A,GUR,NONE,O15M,2003,
ENG,discards,7E,3A,GUR,NONE,O15M,2003,366.018
FRA,discards,7E,3A,GUR,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,GUG,NONE,U10M,2003,
FRA,discards,7E,OTTER,GUG,NONE,O15M,2003,
ENG,discards,7E,OTTER,GUG,NONE,O15M,2003,6.824
FRA,discards,7E,OTTER,GUG,NONE,O10T15M,2003,
ENG,discards,7E,OTTER,GUG,NONE,O10T15M,2003,147.728
FRA,discards,7E,NONE,GUG,NONE,U10M,2003,
FRA,discards,7E,NONE,GUG,NONE,O10T15M,2003,
FRA,discards,7E,LONGLINE,GUG,NONE,U10M,2003,
FRA,discards,7E,LONGLINE,GUG,NONE,O10T15M,2003,
FRA,discards,7E,GILL,GUG,NONE,O15M,2003,
FRA,discards,7E,GILL,GUG,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,GUG,NONE,U10M,2003,
FRA,discards,7E,DREDGE,GUG,NONE,O15M,2003,
FRA,discards,7E,DREDGE,GUG,NONE,O10T15M,2003,
FRA,discards,7E,3B,GUG,NONE,U10M,2003,
FRA,discards,7E,3B,GUG,NONE,O10T15M,2003,
FRA,discards,7E,3A,GUG,NONE,O15M,2003,
ENG,discards,7E,3A,GUG,NONE,O15M,2003,56.748
FRA,discards,7E,3A,GUG,NONE,O10T15M,2003,
ENG,discards,7E,3A,GSM,NONE,O15M,2003,11.551
ENG,discards,7E,3A,GOB,NONE,O15M,2003,0.006
FRA,discards,7E,PEL_TRAWL,GFB,NONE,O15M,2003,
FRA,discards,7E,OTTER,GFB,NONE,O15M,2003,
FRA,discards,7E,OTTER,GFB,NONE,O10T15M,2003,
FRA,discards,7E,LONGLINE,GFB,NONE,O15M,2003,
FRA,discards,7E,LONGLINE,GFB,NONE,O10T15M,2003,
FRA,discards,7E,3B,GFB,NONE,O15M,2003,
FRA,discards,7E,3A,GFB,NONE,O15M,2003,
ENG,discards,7E,3A,GFB,NONE,O15M,2003,1.606
FRA,discards,7E,PEL_TRAWL,GAR,NONE,O15M,2003,
FRA,discards,7E,PEL_TRAWL,GAR,NONE,O10T15M,2003,
FRA,discards,7E,PEL_SEINE,GAR,NONE,O15M,2003,
FRA,discards,7E,PEL_SEINE,GAR,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,GAR,NONE,U10M,2003,
FRA,discards,7E,OTTER,GAR,NONE,O15M,2003,
FRA,discards,7E,OTTER,GAR,NONE,O10T15M,2003,
FRA,discards,7E,LONGLINE,GAR,NONE,U10M,2003,
FRA,discards,7E,LONGLINE,GAR,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,GAR,NONE,O15M,2003,
FRA,discards,7E,DREDGE,GAR,NONE,O10T15M,2003,
FRA,discards,7E,3B,GAR,NONE,U10M,2003,
ENG,discards,7E,POTS,GAG,NONE,U10M,2003,
ENG,discards,7E,OTTER,GAG,NONE,U10M,2003,
SCO,discards,7E,OTTER,GAG,NONE,O15M,2003,
ENG,discards,7E,OTTER,GAG,NONE,O15M,2003,
SCO,discards,7E,OTTER,GAG,NONE,O10T15M,2003,
ENG,discards,7E,OTTER,GAG,NONE,O10T15M,2003,
ENG,discards,7E,LONGLINE,GAG,NONE,O15M,2003,
ENG,discards,7E,GILL,GAG,NONE,O10T15M,2003,
ENG,discards,7E,3B,GAG,NONE,U10M,2003,
ENG,discards,7E,3B,GAG,NONE,O15M,2003,
ENG,discards,7E,3B,GAG,NONE,O10T15M,2003,
ENG,discards,7E,OTTER,FOX,NONE,O15M,2003,
ENG,discards,7E,OTTER,FOX,NONE,O10T15M,2003,
ENG,discards,7E,3B,FOX,NONE,O15M,2003,
ENG,discards,7E,3A,FOX,NONE,O15M,2003,
ENG,discards,7E,PEL_TRAWL,FLX,NONE,O15M,2003,
ENG,discards,7E,OTTER,FLX,NONE,U10M,2003,
ENG,discards,7E,OTTER,FLX,NONE,O15M,2003,
ENG,discards,7E,OTTER,FLX,NONE,O10T15M,2003,
ENG,discards,7E,DREDGE,FLX,NONE,U10M,2003,
ENG,discards,7E,DREDGE,FLX,NONE,O15M,2003,
ENG,discards,7E,3A,FLX,NONE,O15M,2003,
ENG,discards,7E,3A,FLX,NONE,O10T15M,2003,
FRA,discards,7E,TRAMMEL,FLE,NONE,O15M,2003,
FRA,discards,7E,POTS,FLE,NONE,U10M,2003,
FRA,discards,7E,POTS,FLE,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,FLE,NONE,U10M,2003,
FRA,discards,7E,OTTER,FLE,NONE,O15M,2003,
ENG,discards,7E,OTTER,FLE,NONE,O15M,2003,0.452
FRA,discards,7E,OTTER,FLE,NONE,O10T15M,2003,
FRA,discards,7E,NONE,FLE,NONE,U10M,2003,
FRA,discards,7E,DREDGE,FLE,NONE,U10M,2003,
FRA,discards,7E,DREDGE,FLE,NONE,O10T15M,2003,
FRA,discards,7E,3B,FLE,NONE,U10M,2003,
FRA,discards,7E,3B,FLE,NONE,O15M,2003,
FRA,discards,7E,3B,FLE,NONE,O10T15M,2003,
FRA,discards,7E,NONE,ELX,NONE,U10M,2003,
FRA,discards,7E,NONE,ELX,NONE,O10T15M,2003,
ENG,discards,7E,3A,EKT,NONE,O15M,2003,0.531
ENG,discards,7E,OTTER,DTX,NONE,O10T15M,2003,7.641
FRA,discards,7E,OTTER,DON,NONE,O10T15M,2003,
FRA,discards,7E,PEL_TRAWL,DGX,NONE,O15M,2003,
FRA,discards,7E,OTTER,DGX,NONE,O15M,2003,
FRA,discards,7E,3B,DGX,NONE,O10T15M,2003,
FRA,discards,7E,TRAMMEL,DGS,NONE,O15M,2003,
FRA,discards,7E,TRAMMEL,DGS,NONE,O10T15M,2003,
ENG,discards,7E,POTS,DGS,NONE,U10M,2003,
ENG,discards,7E,POTS,DGS,NONE,O10T15M,2003,
FRA,discards,7E,PEL_TRAWL,DGS,NONE,O15M,2003,
ENG,discards,7E,OTTER,DGS,NONE,U10M,2003,0.088
SCO,discards,7E,OTTER,DGS,NONE,O15M,2003,0.002
NLD,discards,7E,OTTER,DGS,NONE,O15M,2003,0.238
GBJ,discards,7E,OTTER,DGS,NONE,O15M,2003,
FRA,discards,7E,OTTER,DGS,NONE,O15M,2003,4.249
ENG,discards,7E,OTTER,DGS,NONE,O15M,2003,0.263
SCO,discards,7E,OTTER,DGS,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,DGS,NONE,O10T15M,2003,0.004
ENG,discards,7E,OTTER,DGS,NONE,O10T15M,2003,0.098
FRA,discards,7E,LONGLINE,DGS,NONE,O15M,2003,
ENG,discards,7E,LONGLINE,DGS,NONE,O15M,2003,
FRA,discards,7E,LONGLINE,DGS,NONE,O10T15M,2003,
FRA,discards,7E,GILL,DGS,NONE,U10M,2003,
FRA,discards,7E,GILL,DGS,NONE,O15M,2003,
FRA,discards,7E,GILL,DGS,NONE,O10T15M,2003,
ENG,discards,7E,GILL,DGS,NONE,O10T15M,2003,
FRA,discards,7E,3B,DGS,NONE,U10M,2003,
ENG,discards,7E,3B,DGS,NONE,U10M,2003,
FRA,discards,7E,3B,DGS,NONE,O15M,2003,
ENG,discards,7E,3B,DGS,NONE,O15M,2003,
FRA,discards,7E,3B,DGS,NONE,O10T15M,2003,
ENG,discards,7E,3B,DGS,NONE,O10T15M,2003,
GBJ,discards,7E,3A,DGS,NONE,O15M,2003,
ENG,discards,7E,3A,DGS,NONE,O15M,2003,
ENG,discards,7E,POTS,DAB,NONE,U10M,2003,
FRA,discards,7E,OTTER,DAB,NONE,U10M,2003,4.796
ENG,discards,7E,OTTER,DAB,NONE,U10M,2003,103.021
FRA,discards,7E,OTTER,DAB,NONE,O15M,2003,115.872
ENG,discards,7E,OTTER,DAB,NONE,O15M,2003,15.35
FRA,discards,7E,OTTER,DAB,NONE,O10T15M,2003,1.388
ENG,discards,7E,OTTER,DAB,NONE,O10T15M,2003,113.727
ENG,discards,7E,LONGLINE,DAB,NONE,O15M,2003,
FRA,discards,7E,DREDGE,DAB,NONE,U10M,2003,
ENG,discards,7E,DREDGE,DAB,NONE,U10M,2003,
ENG,discards,7E,DREDGE,DAB,NONE,O15M,2003,
FRA,discards,7E,DREDGE,DAB,NONE,O10T15M,2003,
ENG,discards,7E,DREDGE,DAB,NONE,O10T15M,2003,
FRA,discards,7E,3B,DAB,NONE,U10M,2003,
ENG,discards,7E,3B,DAB,NONE,U10M,2003,
FRA,discards,7E,3B,DAB,NONE,O15M,2003,
ENG,discards,7E,3B,DAB,NONE,O15M,2003,
FRA,discards,7E,3B,DAB,NONE,O10T15M,2003,
GBJ,discards,7E,3A,DAB,NONE,O15M,2003,2.858
ENG,discards,7E,3A,DAB,NONE,O15M,2003,468.93
BEL,discards,7E,3A,DAB,NONE,O15M,2003,20.089
ENG,discards,7E,3A,DAB,NONE,O10T15M,2003,20.851
ENG,discards,7E,OTTER,CTL,NONE,O15M,2003,19.415
ENG,discards,7E,OTTER,CTL,NONE,O10T15M,2003,4.668
ENG,discards,7E,DREDGE,CTL,NONE,O15M,2003,6.555
ENG,discards,7E,3A,CTL,NONE,O15M,2003,587.85
FRA,discards,7E,DREDGE,CTG,NONE,U10M,2003,
FRA,discards,7E,DREDGE,CTG,NONE,O10T15M,2003,
FRA,discards,7E,3B,CTG,NONE,U10M,2003,
FRA,discards,7E,TRAMMEL,CTC,NONE,O10T15M,2003,
FRA,discards,7E,POTS,CTC,NONE,U10M,2003,
FRA,discards,7E,POTS,CTC,NONE,O10T15M,2003,
FRA,discards,7E,PEL_TRAWL,CTC,NONE,O15M,2003,
FRA,discards,7E,PEL_TRAWL,CTC,NONE,O10T15M,2003,
FRA,discards,7E,PEL_SEINE,CTC,NONE,O15M,2003,
FRA,discards,7E,OTTER,CTC,NONE,U10M,2003,
FRA,discards,7E,OTTER,CTC,NONE,O15M,2003,
FRA,discards,7E,OTTER,CTC,NONE,O10T15M,2003,
FRA,discards,7E,NONE,CTC,NONE,U10M,2003,
FRA,discards,7E,NONE,CTC,NONE,O15M,2003,
FRA,discards,7E,NONE,CTC,NONE,O10T15M,2003,
FRA,discards,7E,LONGLINE,CTC,NONE,U10M,2003,
FRA,discards,7E,LONGLINE,CTC,NONE,O10T15M,2003,
FRA,discards,7E,GILL,CTC,NONE,O15M,2003,
FRA,discards,7E,GILL,CTC,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,CTC,NONE,U10M,2003,
FRA,discards,7E,DREDGE,CTC,NONE,O15M,2003,
FRA,discards,7E,DREDGE,CTC,NONE,O10T15M,2003,
FRA,discards,7E,3B,CTC,NONE,U10M,2003,
FRA,discards,7E,3B,CTC,NONE,O15M,2003,
FRA,discards,7E,3B,CTC,NONE,O10T15M,2003,
FRA,discards,7E,3A,CTC,NONE,O15M,2003,
FRA,discards,7E,3A,CTC,NONE,O10T15M,2003,
FRA,discards,7E,POTS,CSH,NONE,U10M,2003,
ENG,discards,7E,POTS,CSH,NONE,U10M,2003,
FRA,discards,7E,TRAMMEL,CRW,NONE,U10M,2003,
FRA,discards,7E,TRAMMEL,CRW,NONE,O15M,2003,
FRA,discards,7E,TRAMMEL,CRW,NONE,O10T15M,2003,
FRA,discards,7E,POTS,CRW,NONE,U10M,2003,
FRA,discards,7E,POTS,CRW,NONE,O15M,2003,
FRA,discards,7E,POTS,CRW,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,CRW,NONE,O15M,2003,
FRA,discards,7E,GILL,CRW,NONE,U10M,2003,
FRA,discards,7E,GILL,CRW,NONE,O15M,2003,
FRA,discards,7E,GILL,CRW,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,CRW,NONE,U10M,2003,
FRA,discards,7E,DREDGE,CRW,NONE,O10T15M,2003,
FRA,discards,7E,3B,CRW,NONE,U10M,2003,
FRA,discards,7E,3B,CRW,NONE,O15M,2003,
FRA,discards,7E,3B,CRW,NONE,O10T15M,2003,
FRA,discards,7E,POTS,CRU,NONE,U10M,2003,
FRA,discards,7E,POTS,CRU,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,CRU,NONE,U10M,2003,
FRA,discards,7E,OTTER,CRU,NONE,O15M,2003,
FRA,discards,7E,OTTER,CRU,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,CRU,NONE,U10M,2003,
FRA,discards,7E,DREDGE,CRU,NONE,O10T15M,2003,
FRA,discards,7E,3B,CRU,NONE,U10M,2003,
FRA,discards,7E,3B,CRU,NONE,O15M,2003,
FRA,discards,7E,3B,CRU,NONE,O10T15M,2003,
FRA,discards,7E,POTS,CRG,NONE,U10M,2003,
FRA,discards,7E,OTTER,CRG,NONE,O10T15M,2003,
FRA,discards,7E,TRAMMEL,CRE,NONE,U10M,2003,
FRA,discards,7E,TRAMMEL,CRE,NONE,O15M,2003,
FRA,discards,7E,TRAMMEL,CRE,NONE,O10T15M,2003,
FRA,discards,7E,POTS,CRE,NONE,U10M,2003,16.201
ENG,discards,7E,POTS,CRE,NONE,U10M,2003,221.389
FRA,discards,7E,POTS,CRE,NONE,O15M,2003,104.69
ENG,discards,7E,POTS,CRE,NONE,O15M,2003,298.273
FRA,discards,7E,POTS,CRE,NONE,O10T15M,2003,17.214
ENG,discards,7E,POTS,CRE,NONE,O10T15M,2003,626.141
FRA,discards,7E,OTTER,CRE,NONE,U10M,2003,
ENG,discards,7E,OTTER,CRE,NONE,U10M,2003,
GBJ,discards,7E,OTTER,CRE,NONE,O15M,2003,
FRA,discards,7E,OTTER,CRE,NONE,O15M,2003,
ENG,discards,7E,OTTER,CRE,NONE,O15M,2003,0.572
FRA,discards,7E,OTTER,CRE,NONE,O10T15M,2003,
ENG,discards,7E,OTTER,CRE,NONE,O10T15M,2003,
FRA,discards,7E,NONE,CRE,NONE,O10T15M,2003,
FRA,discards,7E,LONGLINE,CRE,NONE,U10M,2003,
ENG,discards,7E,LONGLINE,CRE,NONE,U10M,2003,
ENG,discards,7E,LONGLINE,CRE,NONE,O15M,2003,
ENG,discards,7E,LONGLINE,CRE,NONE,O10T15M,2003,
FRA,discards,7E,GILL,CRE,NONE,U10M,2003,0.521
ENG,discards,7E,GILL,CRE,NONE,U10M,2003,0.508
FRA,discards,7E,GILL,CRE,NONE,O15M,2003,6.867
FRA,discards,7E,GILL,CRE,NONE,O10T15M,2003,5.916
ENG,discards,7E,GILL,CRE,NONE,O10T15M,2003,0.393
FRA,discards,7E,DREDGE,CRE,NONE,U10M,2003,
FRA,discards,7E,DREDGE,CRE,NONE,O15M,2003,
ENG,discards,7E,DREDGE,CRE,NONE,O15M,2003,78.839
FRA,discards,7E,DREDGE,CRE,NONE,O10T15M,2003,
ENG,discards,7E,DREDGE,CRE,NONE,O10T15M,2003,
FRA,discards,7E,3B,CRE,NONE,U10M,2003,
ENG,discards,7E,3B,CRE,NONE,U10M,2003,
FRA,discards,7E,3B,CRE,NONE,O15M,2003,
ENG,discards,7E,3B,CRE,NONE,O15M,2003,0.313
FRA,discards,7E,3B,CRE,NONE,O10T15M,2003,
ENG,discards,7E,3B,CRE,NONE,O10T15M,2003,
GBJ,discards,7E,3A,CRE,NONE,O15M,2003,1.122
ENG,discards,7E,3A,CRE,NONE,O15M,2003,648.545
ENG,discards,7E,3A,CRE,NONE,O10T15M,2003,69.742
FRA,discards,7E,POTS,CPR,NONE,U10M,2003,
FRA,discards,7E,OTTER,CPR,NONE,U10M,2003,
FRA,discards,7E,3B,CPR,NONE,U10M,2003,
FRA,discards,7E,OTTER,COZ,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,COZ,NONE,U10M,2003,
FRA,discards,7E,DREDGE,COZ,NONE,O10T15M,2003,
FRA,discards,7E,3B,COZ,NONE,O10T15M,2003,
FRA,discards,7E,TRAMMEL,COE,NONE,U10M,2003,
FRA,discards,7E,TRAMMEL,COE,NONE,O15M,2003,
ENG,discards,7E,TRAMMEL,COE,NONE,O15M,2003,
FRA,discards,7E,TRAMMEL,COE,NONE,O10T15M,2003,
FRA,discards,7E,POTS,COE,NONE,U10M,2003,
ENG,discards,7E,POTS,COE,NONE,U10M,2003,
FRA,discards,7E,POTS,COE,NONE,O10T15M,2003,
ENG,discards,7E,POTS,COE,NONE,O10T15M,2003,
FRA,discards,7E,PEL_TRAWL,COE,NONE,O15M,2003,
ENG,discards,7E,PEL_TRAWL,COE,NONE,O15M,2003,
FRA,discards,7E,PEL_TRAWL,COE,NONE,O10T15M,2003,
FRA,discards,7E,PEL_SEINE,COE,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,COE,NONE,U10M,2003,4.004
ENG,discards,7E,OTTER,COE,NONE,U10M,2003,7.903
SCO,discards,7E,OTTER,COE,NONE,O15M,2003,
GBJ,discards,7E,OTTER,COE,NONE,O15M,2003,
FRA,discards,7E,OTTER,COE,NONE,O15M,2003,562.401
ENG,discards,7E,OTTER,COE,NONE,O15M,2003,3.185
FRA,discards,7E,OTTER,COE,NONE,O10T15M,2003,21.784
ENG,discards,7E,OTTER,COE,NONE,O10T15M,2003,18.279
FRA,discards,7E,NONE,COE,NONE,U10M,2003,
FRA,discards,7E,NONE,COE,NONE,O15M,2003,
FRA,discards,7E,NONE,COE,NONE,O10T15M,2003,
FRA,discards,7E,LONGLINE,COE,NONE,U10M,2003,
ENG,discards,7E,LONGLINE,COE,NONE,U10M,2003,
FRA,discards,7E,LONGLINE,COE,NONE,O15M,2003,
ENG,discards,7E,LONGLINE,COE,NONE,O15M,2003,
FRA,discards,7E,LONGLINE,COE,NONE,O10T15M,2003,
ENG,discards,7E,LONGLINE,COE,NONE,O10T15M,2003,
FRA,discards,7E,GILL,COE,NONE,U10M,2003,
ENG,discards,7E,GILL,COE,NONE,U10M,2003,
FRA,discards,7E,GILL,COE,NONE,O15M,2003,
FRA,discards,7E,GILL,COE,NONE,O10T15M,2003,
ENG,discards,7E,GILL,COE,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,COE,NONE,U10M,2003,
FRA,discards,7E,DREDGE,COE,NONE,O15M,2003,
ENG,discards,7E,DREDGE,COE,NONE,O15M,2003,
FRA,discards,7E,DREDGE,COE,NONE,O10T15M,2003,
ENG,discards,7E,DREDGE,COE,NONE,O10T15M,2003,
ENG,discards,7E,BEAM,COE,NONE,O15M,2003,
ENG,discards,7E,BEAM,COE,NONE,O10T15M,2003,
FRA,discards,7E,3B,COE,NONE,U10M,2003,
ENG,discards,7E,3B,COE,NONE,U10M,2003,
FRA,discards,7E,3B,COE,NONE,O15M,2003,
ENG,discards,7E,3B,COE,NONE,O15M,2003,
FRA,discards,7E,3B,COE,NONE,O10T15M,2003,
ENG,discards,7E,3B,COE,NONE,O10T15M,2003,
IRL,discards,7E,3A,COE,NONE,O15M,2003,
GBJ,discards,7E,3A,COE,NONE,O15M,2003,
FRA,discards,7E,3A,COE,NONE,O15M,2003,
ENG,discards,7E,3A,COE,NONE,O15M,2003,
FRA,discards,7E,3A,COE,NONE,O10T15M,2003,
ENG,discards,7E,3A,COE,NONE,O10T15M,2003,
FRA,discards,7E,TRAMMEL,COD,NONE,U10M,2003,
ENG,discards,7E,TRAMMEL,COD,NONE,U10M,2003,
FRA,discards,7E,TRAMMEL,COD,NONE,O15M,2003,
FRA,discards,7E,TRAMMEL,COD,NONE,O10T15M,2003,
FRA,discards,7E,POTS,COD,NONE,U10M,2003,
ENG,discards,7E,POTS,COD,NONE,U10M,2003,
ENG,discards,7E,POTS,COD,NONE,O10T15M,2003,
FRA,discards,7E,PEL_TRAWL,COD,NONE,O15M,2003,
ENG,discards,7E,PEL_TRAWL,COD,NONE,O15M,2003,
ENG,discards,7E,PEL_TRAWL,COD,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,COD,NONE,U10M,2003,
ENG,discards,7E,OTTER,COD,NONE,U10M,2003,
SCO,discards,7E,OTTER,COD,NONE,O15M,2003,
NLD,discards,7E,OTTER,COD,NONE,O15M,2003,
GBJ,discards,7E,OTTER,COD,NONE,O15M,2003,
FRA,discards,7E,OTTER,COD,NONE,O15M,2003,
ENG,discards,7E,OTTER,COD,NONE,O15M,2003,
FRA,discards,7E,OTTER,COD,NONE,O10T15M,2003,
ENG,discards,7E,OTTER,COD,NONE,O10T15M,2003,
FRA,discards,7E,NONE,COD,NONE,O15M,2003,
FRA,discards,7E,LONGLINE,COD,NONE,U10M,2003,
ENG,discards,7E,LONGLINE,COD,NONE,U10M,2003,
FRA,discards,7E,LONGLINE,COD,NONE,O15M,2003,
ENG,discards,7E,LONGLINE,COD,NONE,O15M,2003,
FRA,discards,7E,LONGLINE,COD,NONE,O10T15M,2003,
ENG,discards,7E,LONGLINE,COD,NONE,O10T15M,2003,
FRA,discards,7E,GILL,COD,NONE,U10M,2003,
ENG,discards,7E,GILL,COD,NONE,U10M,2003,
FRA,discards,7E,GILL,COD,NONE,O15M,2003,
FRA,discards,7E,GILL,COD,NONE,O10T15M,2003,
ENG,discards,7E,GILL,COD,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,COD,NONE,U10M,2003,
ENG,discards,7E,DREDGE,COD,NONE,U10M,2003,
SCO,discards,7E,DREDGE,COD,NONE,O15M,2003,
FRA,discards,7E,DREDGE,COD,NONE,O15M,2003,
ENG,discards,7E,DREDGE,COD,NONE,O15M,2003,
FRA,discards,7E,DREDGE,COD,NONE,O10T15M,2003,
ENG,discards,7E,DREDGE,COD,NONE,O10T15M,2003,
NLD,discards,7E,DEM_SEINE,COD,NONE,O15M,2003,
ENG,discards,7E,BEAM,COD,NONE,O10T15M,2003,
FRA,discards,7E,3B,COD,NONE,U10M,2003,0.084
ENG,discards,7E,3B,COD,NONE,U10M,2003,0.007
FRA,discards,7E,3B,COD,NONE,O15M,2003,0.003
ENG,discards,7E,3B,COD,NONE,O15M,2003,0.108
FRA,discards,7E,3B,COD,NONE,O10T15M,2003,0.008
ENG,discards,7E,3B,COD,NONE,O10T15M,2003,0.083
IRL,discards,7E,3A,COD,NONE,O15M,2003,
GBJ,discards,7E,3A,COD,NONE,O15M,2003,0
FRA,discards,7E,3A,COD,NONE,O15M,2003,0
ENG,discards,7E,3A,COD,NONE,O15M,2003,0
BEL,discards,7E,3A,COD,NONE,O15M,2003,0
ENG,discards,7E,3A,COD,NONE,O10T15M,2003,0
FRA,discards,7E,DREDGE,COC,NONE,O15M,2003,
FRA,discards,7E,DREDGE,COC,NONE,O10T15M,2003,
FRA,discards,7E,GILL,COB,NONE,O15M,2003,
FRA,discards,7E,POTS,CLV,NONE,U10M,2003,
FRA,discards,7E,OTTER,CLV,NONE,O15M,2003,
FRA,discards,7E,OTTER,CLV,NONE,O10T15M,2003,
FRA,discards,7E,NONE,CLV,NONE,O15M,2003,
FRA,discards,7E,DREDGE,CLV,NONE,U10M,2003,
FRA,discards,7E,DREDGE,CLV,NONE,O15M,2003,
FRA,discards,7E,DREDGE,CLV,NONE,O10T15M,2003,
FRA,discards,7E,3B,CLV,NONE,U10M,2003,
FRA,discards,7E,3B,CLV,NONE,O10T15M,2003,
FRA,discards,7E,DREDGE,CLJ,NONE,O10T15M,2003,
FRA,discards,7E,OTTER,CLB,NONE,O15M,2003,
FRA,discards,7E,DREDGE,CLB,NONE,O15M,2003,
FRA,discards,7E,DREDGE,CLB,NONE,O10T15M,2003,
FRA,discards,7E,GILL,CET,NONE,O15M,2003,
FRA,discards,7E,OTTER,CEP,NONE,U10M,2003,
FRA,discards,7E,TRAMMEL,BSS,NONE,U10M,2003,
FRA,discards,7E,TRAMMEL,BSS,NONE,O15M,2003,
FRA,discards,7E,TRAMMEL,BSS,NONE,O10T15M,2003,
FRA,discards,7E,POTS,BSS,NONE,U10M,2003,
ENG,discards,7E,POTS,BSS,NONE,U10M,2003,
